49001856,
49226640,
54083792,
52149008,
51945552,
53655056,
49008720,
51756496,
52903808,
52586368,
54471056,
51827088,
48714832,
49218320,
57051536,
50152592,
53195536,
57713936,
50298960,
52204240,
54880256,
55470704,
56671872,
50608512,
53742848,
52617040,
50061312,
52438000,
48975920,
54087616,
51059472,
48759312,
54610896,
50012480,
54744944,
55254576,
54932912,
53572848,
53138032,
49466480,
49114480,
48674608,
50264752,
49452720,
53236800,
50422160,
55872144,
53063440,
48864720,
51698048,
55952432,
57804144,
57582656,
57570384,
49430992,
55955024,
52158032,
49802640,
53437904,
52737680,
48334992,
56175504,
51557328,
53832640,
48545968,
50256880,
56794224,
52395392,
48742672,
53657936,
55177104,
50150656,
50000560,
51890880,
51961600,
48972080,
50471280,
53112496,
50249856,
51309712,
51875152,
55701456,
53922832,
52433360,
49917840,
51598480,
51458752,
56956800,
52701328,
57037504,
53328304,
49452528,
57369264,
50205104,
54624752,
57591024,
56813296,
49644736,
52670160,
57401424,
53867072,
57064944,
52789680,
49767168,
50120272,
57412624,
55918416,
49415632,
51030272,
50160880,
55426032,
49283952,
52292736,
53467664,
50862928,
52536848,
48687936,
48734960,
57429936,
54193664,
57533776,
52378320,
56394064,
52283072,
56953904,
52355248,
49997680,
51928624,
57259632,
55168816,
53742528,
50863568,
52943248,
49630160,
49904976,
57496464,
55795344,
52239312,
54005328,
50898832,
52165712,
49481872,
55920384,
50853232,
53659824,
50418240,
51857360,
51135568,
54200464,
50982160,
50773568,
57383856,
54312624,
50297024,
55108752,
57067664,
54245824,
57855024,
57171376,
48676528,
50550064,
53426544,
53508912,
56978416,
51830720,
56613824,
52555440,
55259968,
51358288,
54030672,
56261584,
56436112,
55893712,
51625680,
57050896,
57328064,
57580608,
57563152,
52325072,
51487248,
55680960,
48839280,
53201456,
49661680,
49162032,
51938800,
48465664,
52587280,
51013392,
52597072,
56885440,
56666224,
57729904,
57706288,
53637872,
54595184,
56027264,
52593792,
55232944,
54915504,
53032064,
53185744,
51456720,
51612880,
49555984,
55205584,
50348560,
49920400,
52968000,
52206640,
54070192,
48298672,
56411120,
56876144,
49280432,
55684016,
55878512,
56286384,
49576880,
52400768,
49160592,
54085904,
49394000,
56303232,
51287280,
54076912,
53146864,
57180736,
57175056,
52929680,
55343104,
52941552,
53038640,
55732912,
57599408,
54057904,
56258736,
55763136,
54163984,
51819600,
50217232,
57830864,
48881408,
52076848,
49432112,
48631344,
53628144,
52985520,
48999408,
50811008,
277446656,
264826608,
289405680,
252316848,
255271984,
253473600,
259832640,
273689856,
245035792,
